id	bloque (no traducir)	titulo	cuerpo	enlace
237	Democracia Política	Gardentasun Legea hobetzea	"Une honetan indarrean dagoen legeaz harago joango gara, nazioarteko estandarretara egokitu dadin. Hori lortzeko, aldaketa hauek egingo ditugu:

-  Informazioa izateko eskubidea oinarrizko eskubidea dela aitortzea.

-  Gardentasunaren Atariaren irisgarritasuna hobetzea eta informazio eskaeren izapidetzea azkartzea.

-  Kontsultak NAN elektronikorik gabe ere egin ahal izateko aukera ematea.

-  Eskaerei erantzunak emateko mugak gutxitzea, arautu gabeko esparrurik utzi gabe, eta erantzun-marjinak ez betetzeagatiko zehapen-erregimena ezartzea.

-  Informazio publikoa bermatzeak lehentasuna izatea. Gardentasun aktiboa eta formatu irekiak izango dira gobernuaren jarduna zuzenduko duten printzipioak.

-  Gardentasun Kontseiluaren independentzia bermatzea.

-  Titulartasun publikoa duten edo diru publikoa jasotzen duten erakunde guztiak legez behartzea kontuak ematera eta kontuen emaitzak webgunean argitaratzera: Errege Etxea, Botere Judizialaren Kontseilu Nagusia, alderdi politikoak, sindikatuak eta enpresa-elkarteak.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/237.html
238	Democracia Política	Kargu publikoen bateraezintasunak arautzea	"-  Honako hauek dituzten bateraezintasunak hedatzea eta argitzea, betetzen zuten postuari loturiko lanak bukatzean: kargudun politikoak, administrazio publiko zentral eta autonomikoko goi-kargudunak, eta enpresa publikoetako zuzendariak.

-  Ezartzea gutxienez hamar urte igaro behar direla goi-kargudun batek aukera izan arte kargu publikoa zuen garaian berak hartutako erabakiek eragin zuzena zuten arloetan esku hartzeko.

-  Debekatzea hauteskundeen bitartez aukeratutako edozein kargudun ohiri Estatuko sektore estrategikoetan aritzen diren enpresetako administrazio-kontseiluetako kide izatea.

-  Debekatzea lobbyek diputatuak edo haien laguntzaileak kontratatzea.

-  Lobbyek Gobernuko kide ohiak kontratatzen badituzte, lobbyak behartzea honako hauek azaltzera eta justifikatzera: haien bezeroak nor diren, zer ordezkari politikorekin jarri diren harremanetan, zer gai jorratzen dituzten eta lana egin bitartean zer-nolako gastuak dituzten.

-  Estatu mailan eta autonomia-erkidego bakoitzean bulego bat sortzea interes-gatazkak eta bateraezintasunak erregistratzeko; bulego horrek bermatuko du arau hauek betetzen direla eta ikuskapenak egiteko gaitasuna eta independentzia duela.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/238.html
239	Democracia Política	Kristalezko hormen legea	"Lege integral bat onetsiko dugu gure erakunde publikoetan demokrazia bere onera ekartzeko; hala, parlamentuek herritarrei ateak irekiko dizkiete. Hori lortzeko, honako neurri hauek hartuko ditugu:

-  Parlamentuen webguneetan erakundeari, bertako langileei eta aurrekontuari buruzko informazioa argitaratzea.

-  Abian dauden edo bukatu diren legegintza-prozesuei buruzko informazioa herritarren esku jartzea, behaketa zuzenaren bitartez, prentsa idatziaren bidez edo telebista zein irrati bidezko zuzeneko emanaldien bitartez.

-  Bermatzea komunikabideek, behatzaileek eta, oro har, herritarrek, Parlamentuko batzordeen saioetara zein osoko bilkuretara sarbidea dutela, administrazio-trabarik gabe eta inolako bereizkeriarik gabe.

-  Parlamentuan herritarrentzako aulki bat gordetzea; bertatik eskaerak aurkez ditzaten, hala banaka nola taldean.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/239.html
240	Democracia Política	Sektore Publikoko Kontratuen Legea berridaztea	"Sektore Publikoko Kontratuen Legea berridatziko dugu, helburu hauekin:

-  Erosketa-bulego zentralen sarea ezartzea, kontratazio-mahai guztien prozedurak bateratzeko.

-  Kontratazio publikoari buruzko informazio guztia bilduko duen plataforma bakarra ezartzea.

-  Auzitegi Administratibo Zentralak sortzea. Auzitegi horiek izango dute, era zentralizatuan, kontratazioen arloko errekurtsoak ebazteko eskumena.

-  Publizitaterik gabe negoziatutako prozedurak ezabatzea, eta kontratu txikiak erabiltzeko zenbatekoa mugatzea.

-  Merkataritza-erregistroaren webgunea egokitzea, sozietateei buruzko oinarrizko informazioa erraz eta doan kontsultatu ahal izateko.

-  Baldintzen pleguetan gizarte-, ingurumen, eta tokiko ekonomiaren sustapen-irizpideak txertatzea, bai eta herritarren parte-hartzea ere.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/240.html
241	Democracia Política	Aurrekontua betearazteari jarraipena egitea	"Administrazio Publikoak sortzen duen informazioa ez da erakundeena, baizik eta herritarrena. Hori dela eta, erakundeei kristalezko hormak eta poltsikoak jarriko dizkiegu; izan ere, ez litzateke ezer ezkutuan gelditu beharko. Hori lortzeko, kudeaketa publikoaren arloan gardentasun neurriak ezarriko ditugu, eta informazio egiazkoa eta eguneratua eskainiko dugu urteko aurrekontu, gastu eta balantzeei zein protokolo eta txostenei buruz.

Aurrekontuak gobernuaren lanarekin egon behar du lotuta. Hartutako konpromisoak behar bezala bete diren, desbideratzerik egon den eta desbideratze horien arrazoia bidezkoa eta justifikagarria den ala ez ebaluatzeko, ezinbestekoa da aurrekontua betearazteari buruzko datuak ahalik eta xehetasun handienarekin argitaratzea. Horretarako, Gardentasun Atariak eta herritarren bulego-sareak herritarren esku jarriko dute, era erraz eta zuzenean, diru publikoaren erabilerari buruzko oinarrizko informazioa.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/241.html
242	Democracia Política	Politika Publikoak eta Kontuak Ematea Ebaluatzeko Herritarren Behatokia	"Politika Publikoak eta Kontuak Ematea Ebaluatzeko Herritarren Behatokia ezarriko dugu. Bi helburu nagusi hauek izango ditu:

-  Behar bezalako ebaluazioa egitea, gehiengoaren interesen zerbitzura.

-  Ebaluazioa aurrekontu-zikloari lotzea; hala, ebaluazioaren eta kontuak ematearen kultura hedatzeko tresna bilakatuko da.

Edozein herritarri edo herritarren kolektibori aukera emango diogu Politika Publikoak eta Kontuak Ematea Ebaluatzeko Herritarren Behatokian parte hartzeko edo behatokiko kide izateko, legeren batek edo kudeaketa publikoren batek zuzenean eragiten badio.

Urteroko aurrekontuari buruzko eztabaidaren aurretik, sektore-politika bakoitzeko arduradun politikoek behatokiari txosten bat igorri beharko diote haien ardurapeko politikaren ezarpenaren eta exekuzioaren 169 graduari buruz.

Aurrekontuei buruzko eztabaidak aberasteko, behatokiaren baitan sorturiko ezagutzak erabiliko dira, eta Parlamentuko kide gehienei informazioa eta irizpideak emango zaizkie, gaur egunean dauden baino maila nabarmenki handiagoan.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/242.html
243	Democracia Política	Administrazio-kontratu irekiak eta eskuragarriak	"Kontratazio publikoen prozesuekin zerikusia duen informazio publikoa herritarren eskura dagoela bermatuko dugu, gardentasuna eta kontuak ematea errazteko. Horretarako, neurri hauek hartuko ditugu:

-  Kontratazioen eta lizitazioen datu-base bat sortuko dugu. Enpresa guztiek bidali beharko dute kontratazioari buruzko informazioa formatu irekietan, sarean argitaratzea errazagoa izan dadin.

-  Gutxienez azken bost urteotan sinatutako kontratuei buruzko informazioa eskuragarri dagoela bermatuko dugu. Bertan, informazio hau agertuko da: xedea, lizitazioaren eta esleipenaren zenbatekoa, kontratatzeko erabilitako prozedura, esleipendunaren nortasuna, iraupena, lizitatzaile kopurua, esleipena egiteko irizpideak, eskaintzen alderaketa-koadroa eta bakoitzak jasotako puntuak, kontratazio-prozedurari buruzko erabakiak eta txosten teknikoak, kontratuetan egindako aldaketak, kontratuen luzapenak, baliogabetutako lizitazioak, aurrez emandako ebazpenak, kontratuen erregistro publikoko datuak, lizitatzaileen eta sailkatutako enpresen erregistro publikoko datuak eta kontrataziorako organo aholku emaileen interpretazio-irizpideak eta erabakiak.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/243.html
244	Democracia Política	Ustelkeriaren Aurkako eta Erakundeen Gardentasunaren Aldeko Plan Nazionala	"Ustelkeriaren Aurkako eta Erakundeen Gardentasunaren Aldeko Plan Nazional bat gauzatuko dugu; plan hori gobernu-boterearekiko independentea den erakunde batek koordinatuko du. Hauek osatuko dute erakundea: Administrazioak, gobernuz kanpoko erakundeek (GKE) eta gizarte zibileko eragileek. Erakundearen jardute-esparrua Estatuko lurralde-administrazioak izango dira. Helburu hauek izango ditu:

-  Gizarte zibilaren eta adituen inplikazio handiagoa lortzea, ustelkeriaren aurkako egiteko.

-  Delituen errealitate dinamikora egokitzen diren prebentzio-mekanismoak ezartzea eta hobetzea.

-  Delituak eraginkorki eta modu iraunkorrean jazartzeko baliabideak jartzea eta teknikak egokitzea.

-  Eragile espezializatuek etengabeko prestakuntza jasotzen dutela bermatzea eta haien arteko koordinazioa hobetzea.

-  Funtzionarioen prestakuntza hobetzea, era horretako jarrerak hauteman eta salatu ditzaten.

-  Delituak salatu dituzten pertsonak babesteko mekanismo errealak ezartzea.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/244.html
245	Democracia Política	Polizia judiziala eta perituak epaitegietara atxikitzea, era funtzionalean	"Ahaleginak egingo ditugu funtzionario hauek, polizia judiziala eta perituak, funtzionalki epaitegien eta Fiskaltzaren mende egon daitezen eta zuzentzen dituzten instrukzio edo zigor-arloko prozedura guztietan egiten diren polizia-ikerketen gaineko kontrola izan dezaten. Era horretan, prozedurak ez dira behar baino gehiago luzatuko eta «oztopo» gisa ikusten diren agenteak ezin izango dituzte kargugabetu.

Polizia-unitate horiek baldintza hauek bete beharko dituzte:

-  Funtzioari eta denborari dagokionez, epaitegietara edo auzitegietara atxikita egotea.

-  Egitura independentea izatea eta izendapen askeko oso postu gutxi edukitzea.

-  Polizia judizial gisa esperientzia frogatua duten agentez osatuta egotea eta, lanpostu horiek esleitzeko, merituen lehiaketa espezifikoa baino ez erabiltzea.

-  Dagoeneko epaitegietan dauden ikerketak sustatzea eta zuzentzea:

--  Kidego judizialaren baitan, epailearen edo fiskalaren ordezkari gisa jokatuko dute.

--  Polizia-agintariei eskatu ahal izango dizkiete ikerketa behar bezala egiteko ezinbestekoak diren giza baliabide eta baliabide material guztiak.

--  Ez dira derrigortuta egongo ikerketen bilakaerari edo lortutako emaitzei buruzko informazioa ematera.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/245.html
246	Democracia Política	Aberaste bidegabea edo ez-zilegia izeneko delitu-figura ezartzea	"Aberaste bidegabeagatiko delituak honi egiten dio erreferentzia: goi-kargudun batek, jardun politikoan dabilela, zuzenean ustelkeria deliturik egiten ez badu ere, beste batzuen ustelkeria delitu batzuen eraginez onurak jasotzea.

Horrez gain, eta neurri osagarri gisa, kontratazio publikoetan administrazio-prebarikazioaren delitu larriagotua ere ezarriko dugu, bai eta eroskeria, influentzia-trafikoa eta talde politikoen bitartez Administrazioari egindako iruzurra delitu larriagotuak ere.

Zigor-arloko neurri hori nazioartean ezartzen da, eta egiaztatu da oso eraginkorra dela erakunde kriminalak zuzentzen dituzten baina zuzenean deliturik egiten ez duten horien aberastearen kontra, bai eta Administrazioko goi-kargudunek, jardun politikoaren baitan, egiten dituzten ustelkeria delituen kontra ere.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/246.html
247	Democracia Política	Alderdi politikoak finantzatzeko lege berria	"Alderdi politikoetan delituak prebenitzeko plan espezifiko bat sortuko dugu. Plan horrek honako proposamen hauek ekarriko ditu, finantzaketa kontrolatzeari dagokionez:

-  Fundazio politikoen eta alderdi politikoen fiskalizazioa parekatzea.

-  Ondasun higiezinen dohaintzak debekatzea, ondasun horien balioak diruzkoak ez diren dohaintzentzat ezarritako muga gainditzen badu.

-  Alderdi politikoei debekatzea bankuekin zorrak izatea, edo zor horri muga zorrotzak jartzea.

-  Urtean 5000 euro baino gehiago ematen dituzten emaile guztien nortasuna argitaratzea.

-  Behin baino gehiagotan erabil daitezkeen formatuak erabiltzen dituzten tratamendu eta argitalpen sistemak ezartzea; horri esker, alderdi politikoei emandako dohaintzen eta kontratu publikoen arteko loturak, edo alderdien eta zerga-paradisuen arteko loturak identifikatu ahal izango dira.

-  Plan estrategiko bat egitea Estatuko alderdi politikoen finantzaketari buruz, eta hauteskundeak zein alderdiak, oro har, finantzatzeko sistemak egokitzea, irizpide demokratikoagoei eta inklusiboagoei jarraituz.

Hau da tratamendu penalaren inguruan proposatzen duguna:

-  Alderdi Politikoen Finantzaketari buruzko Lege Organikoan ezarritako zehapenen preskribatze-epea luzatzea, eta zehapen bikoitza duten kasuak argitzea.

-  Zigor Kodearen 31 bis artikuluan adierazitako araua era espezifikoan garatzea eta alderdi politikoetara egokitzea. Arau horrek edozein pertsona juridikoren zigor-erantzukizuna arautzen du.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/247.html
248	Democracia Política	Aktiboak Berreskuratzeko Saila sortzea	"Administrazio publikoaren baitan sail espezifiko bat sortuko dugu, ustelkeria kasuetan nahastutako aktiboak berreskuratzeko.

Sail hori funtzionario adituek osatuko dute; hala, sailak gaur egun informazioaren, laguntza judizialaren eta aktiboen berreskuratzearen arloan existitzen diren eta Europako legediaren parte diren nazioarteko lankidetza tresnak indartuko ditu.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/248.html
249	Democracia Política	Zerga-delitua zer den berriro definitzea	"Ez dago inolako justifikazio juridikorik zerga-delituei tipo penal desberdinak aplikatzeko, ez eta Europar Batasunak emandako diru-laguntzekin egindako iruzurrei ere, batez ere kontuan hartuz delitu bat «zerga-delitu» gisa epaitzeko kuota altuegia dela: 120 000 euro.

Hori dela eta, zerga-delituetarako muga bakarra jarriko dugu: 50 000 euro, hau da, Europatik jasotako diru-laguntzentzat ezarritako zenbateko bera.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/249.html
250	Democracia Política	Ustelkeriaren eta politika kriminalaren arloan legeak ebaluatzeko sistemak indartzea	"Ustelkeriaren eta politika kriminalaren arloan legeak ebaluatzeko sistemak indartze aldera, honako neurri hauek ezarriko ditugu:

-  Delituak prebenitzeko nazio mailako zentro bat sortuko dugu; zentro horren zeregina hala indarrean dauden legeek nola proposatu diren erreformek duten eragina ebaluatzea izango da.

-  Zenbait programa jarriko ditugu abian, herritarrek zigor-arloko informazioa eta kontzientziazioa izan dezaten.

-  Estatistika-sistemak hobetuko ditugu.

-  Informazio publikorako bulego bat sortuko dugu; bulego horrek politika kriminalarekin loturikoak landuko ditu. Gainera, aipatu delituak prebenitzeko nazio mailako zentroaren funtzioetako bat izan liteke.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/250.html
251	Democracia Política	Herritarren parte-hartzea kudeaketa publikoan	"Herritarren administrazioaren jardunean parte hartzeko mekanismoak ezartzea, arlo publikoan parte-hartzean oinarrituriko kudeaketa erak integratzeko. Kudeaketa era horien oinarrian gehiengoaren balioa eta ongia daude, eta herritarrei aukera ematen die zerbitzu publikoak hobetzeko. Honako zeharkako neurri hauek sustatuko ditugu administrazio publikoetan:

-  Inklusibitatearen behatoki bat sortuko dugu kudeaketa publikoan. Behatoki horrek, inklusibitate-adierazleak ikertzeaz gain, gizarte plural batek administrazio publikoetara heltzeko dituen beharrei erantzuteko erakundeen ekintzak ebaluatu eta diseinatu ahal izango ditu.

-  Parte-hartzeri buruzko Prestakuntza Plan bat garatuko dugu; plan hori Administrazio Publikoko langileentzat eta gizarte-eragileentzat izango da.

-  Herritarren erakundeak sortuko ditugu, politikariekin eta teknikariekin harremanetan egon daitezen; topagune horiek erabakiak hartzeko gaitasuna izango dute eta, gainera, parte-hartze birtualaren bidez osatuko dira.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/251.html
252	Democracia Política	Benetako doako justizia	"Arau-testu bat sortzea proposatzen dugu, kide anitzeko organo guztien eta ofiziozko txandako abokatuen elkarte guztien adostasunarekin, haiek ematen baitute zerbitzu hori, errendimendu estandar altuekin eta Europako zein nazioarteko aitorpenarekin. Testu horrek doako laguntza juridikoren zerbitzu publikoa hobetzea eta ofiziozko txandaren duintasuna bermatzea izango du helburu, eta arlo horretan autonomia-erkidegoei eskuordetu zaizkien eskumenei buruzko hausnarketa bat egongo da.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/252.html
253	Democracia Política	Botere Judizialaren Kontseilu Nagusia zuzenean hautatzea	"Gure ustez, Botere Judizialaren Kontseilu Nagusiak (BJKN) egungo eskumen orokorrak mantendu behar baditu ere, zuzenean onartu behar du bere betebehar nagusia: Botere Judizialaren independentzia bermatzea, zerbitzu publiko bat den heinean.

Horretarako, neurri hauek proposatzen ditugu:

-  Herritarrek zuzenean hautatzea BJKN osatuko duten hamabost kideak. Kide horiek epaileak eta magistratuak, fiskalak, idazkari judizialak edota legelariak izango dira, itzal handiko ibilbidea izango dute eta gutxienez hamar urteko esperientzia profesionala izango dute; gainera, elkarteen, sindikatuen edo herri-plataformen babesa izan beharko dute.

-  Hauteskunde horiek instituzionalki arautzea eta sustatzea; horretarako, Kongresuak kide anitzeko organo bat sortuko du.

-  Mugak jartzea hauteskunde hauetarako egingo diren kanpainetan gastatu ahal den zenbatekoari.
"	http://lasonrisadeunpais.es/fb-share/programa/eu/253.html
